CRASH_ID,count
15496649,3
15396561,3
15437913,3
15328019,3
15474656,3
15469621,4
15487600,6
15500180,3
15505942,3
15510617,4
15328768,3
15418533,4
15431137,3
15432696,3
15434034,3
15441090,3
15314662,3
15336081,3
15407260,3
15440325,3
15460374,9
15506369,3
15321157,3
15365735,3
15367561,4
15480540,3
15495331,3
15371959,3
15366475,3
15402112,3
15427394,3
15352670,3
15428790,3
15488535,3
15316724,3
15339589,5
15348804,3
15364996,3
15396014,3
15436572,3
15438557,3
15454820,4
15458666,4
15316668,3
15344774,3
15460705,4
15375422,3
15393040,3
15394687,4
15401358,3
15471731,3
15506747,4
15516092,3
15363663,3
15384691,3
15528709,4
15502497,4
15329323,8
15356333,3
15372647,3
15379406,3
15440332,3
15480997,3
15503071,3
15320412,3
15338614,3
15354640,4
15368391,4
15456367,3
15487941,3
15316409,3
15324379,3
15390201,4
15435146,3
15383076,3
15450079,3
15351049,3
15360294,4
15462623,3
15342220,3
15346320,3
15364269,3
15367487,3
15440560,3
15484683,3
15349922,3
15369959,3
15446396,3
15424840,3
15440056,3
15321158,3
15391725,3
15358021,4
15396141,3
15504348,4
15349692,3
15362783,3
15460979,3
15504289,3
15520384,5
15420011,3
15439347,3
15441518,4
15502621,3
15453188,4
15524753,3
15531323,3
15314061,3
15372478,3
15447317,3
15478337,3
15386347,3
15439858,3
15465113,3
15513666,3
15426783,3
15442114,3
15399597,3
15416554,3
15450578,3
15468220,3
15501566,4
15512732,3
15351739,3
15413157,3
15462278,3
15327116,3
15340657,3
15363810,3
15415308,3
15506016,3
15322847,3
15324545,3
15458238,3
15471554,3
15476621,3
15513603,3
15376308,3
15392085,3
15507690,3
15387884,3
15427419,3
15329941,3
15431313,3
15438045,4
15506987,3
15531507,3
15615467,4
15331495,3
15386279,3
15343083,3
15478746,3
15368251,3
15407571,3
15442104,3
15446427,3
15389846,4
15412921,3
15440660,3
15518075,3
15385213,3
15424069,3
15678580,3
15352923,3
15356191,3
15372218,3
15372735,3
15418283,3
15500275,4
15502824,3
15336903,3
15462936,3
15414826,3
15454707,3
15499297,3
15543433,3
15407074,3
15474152,3
15479244,3
15489523,3
15505058,3
15330324,3
15350817,3
15355568,3
15451083,3
15626137,3
15493054,3
15344861,3
15459377,3
15461950,3
15511504,3
15370986,3
15375472,3
15376790,4
15396194,4
15534772,3
15452252,4
15483660,3
15501987,3
15505099,3
15348041,3
15410839,3
15334831,3
15349894,3
15377403,3
15441714,3
15334793,3
15357717,3
15374159,3
15450362,3
15465033,3
15313937,4
15361931,6
15462387,3
15356285,3
15383199,3
15481996,3
15479678,4
15343811,5
15600288,3
15461857,3
15482248,3
15496384,3
15390479,3
15408499,3
15373140,3
15385052,3
15514823,3
15519028,3
15370485,3
15382848,3
15449503,3
15355118,3
15419509,3
15516582,3
15503023,4
15503645,3
15630609,3
15460361,3
15499873,3
15516337,3
15436463,3
15451229,3
15361128,4
15388002,3
15462002,3
15506415,3
15313270,3
15467214,3
15505278,3
15330423,3
15426974,3
15333444,4
15383376,3
15410620,3
15333576,3
15384702,3
15483949,3
15626284,5
15375827,3
15431839,3
15513383,3
15517465,4
15346385,3
15374648,3
15375068,3
15407603,3
15396135,3
15413899,3
15433167,3
15449759,5
15488388,4
15339880,4
15425248,4
15500510,3
15487177,3
15461014,3
15626443,3
15391276,3
15460901,4
15360514,3
15367026,3
15379122,3
15384920,3
15444522,3
15466350,4
15505432,3
15316659,3
15402230,3
15473465,3
15326684,3
15342958,3
15419637,4
15477601,3
15314333,3
15432805,3
15484229,3
15492230,3
15362883,3
15379509,3
15397535,3
15409995,3
15363950,3
15391146,3
15483201,3
15517161,3
15323276,3
15402111,3
15497987,3
15319281,3
15339613,3
15346873,3
15409718,3
15510835,3
15323655,3
15399620,3
15491911,3
15512894,3
15364029,5
15374529,3
15375496,3
15505545,4
15528020,3
15326919,4
15399286,3
15409308,5
15422649,3
15473461,3
15387754,3
15418242,3
15426634,3
15441005,3
15443632,3
15522162,4
15314248,3
15357873,3
15387943,3
15417233,3
15457401,4
15329741,3
15370738,3
15387125,3
15568991,3
15408453,3
15469835,3
15510304,3
15381950,3
15408927,3
15477298,3
15370093,5
15466977,4
15494410,3
15426344,3
15523353,3
15527585,3
15319937,4
15344610,3
15365800,4
15340346,3
15377086,3
15515105,3
15384684,3
15403508,3
15410548,3
15445584,3
15462434,4
15349426,4
15398443,3
15414328,3
15423314,4
15335386,3
15365470,3
15408542,3
15476885,4
15379995,3
15440318,3
15511819,3
15445125,5
15347247,3
15484489,3
15397057,5
15502773,3
15504854,3
15506413,3
15315844,3
15356898,3
15395613,3
15404935,3
15476288,3
15397847,3
15320619,3
15375550,3
15400229,3
15404721,3
15455839,5
15496345,3
15371320,3
15470729,3
15628337,3
15372054,4
15378489,4
15390287,3
15512388,3
15327012,3
15372140,3
15435149,3
15478026,3
15505685,3
15315354,3
15335272,3
15409161,3
15502685,4
15439177,3
15316570,3
15331144,3
15430486,3
15449751,3
15472923,3
15484567,3
15458085,3
15323736,3
15370621,3
15442384,3
15478111,3
15502879,3
15320055,3
15321897,3
15443222,3
15509559,3
15513475,3
15527920,4
15372678,3
15416468,3
15424168,3
15452890,3
15481549,3
15513615,4
15454762,3
15482416,3
15489260,4
15360512,3
15477476,3
15370297,3
15406515,3
15438012,3
15479552,3
15492960,3
15373152,3
15412751,3
15439632,3
15444005,3
15454998,4
15493147,4
15508270,3
15316341,3
15357023,3
15383012,3
15397309,3
15368605,3
15314010,3
15372161,3
15384830,3
15395961,5
15402463,3
15412562,4
15491104,3
15362582,3
15465474,3
15316989,3
15410032,3
15452637,3
15509245,5
15432403,3
15451455,4
15459379,3
15330986,3
15371809,3
15385311,4
15429982,3
15431124,3
15452126,4
15479717,4
15339766,3
15350725,3
15509099,3
15518212,3
15318952,3
15320487,3
15402776,3
15436833,3
15478752,3
15516739,4
15452278,3
15479094,3
15322241,3
15337203,3
15425869,3
15445106,4
15324673,3
15379466,3
15391383,3
15410377,3
15385391,3
15397157,3
15515873,5
15524021,3
15331782,3
15343136,3
15379024,3
15392471,3
15480447,3
15503712,3
15318179,3
15374098,4
15463350,3
15494136,3
15523134,3
15330330,4
15434406,3
15446359,3
15508342,3
15514358,3
15441751,3
15494973,3
15367672,4
15371102,4
15386166,3
15400872,3
15415032,3
15463749,3
15497718,4
15326939,3
15341805,3
15378808,3
15476304,3
15362577,3
15406617,3
15402731,3
15449155,3
15515276,4
15542677,3
15381344,3
15491472,3
15615284,3
15387080,3
15388486,3
15496307,3
15313788,3
15352218,3
15358375,4
15403549,4
15476722,3
15499408,4
15324466,4
15414597,3
15467912,5
15481719,4
15508500,3
15394072,3
15464852,3
15514466,3
15333131,3
15333332,3
15349547,3
15394987,3
15441003,3
15512158,3
15413170,3
15418081,3
15479638,3
15496263,3
15375146,3
15466903,3
15362664,3
15408921,3
15441707,3
15475430,4
15496383,3
15501320,3
15314295,3
15370024,4
15515135,3
15350667,3
15368870,3
15437999,3
15459591,3
15322094,3
15322609,3
15335995,3
15343845,3
15349727,3
15375205,4
15397441,4
15440851,3
15451546,3
15458355,3
15523821,3
15511428,3
15334885,3
15339818,3
15314819,3
15327910,3
15380213,3
15494690,5
15346450,3
15471144,3
15482619,4
15383181,3
15333165,3
15367906,3
15431534,4
15481642,3
15337168,4
15385344,3
15345040,3
15353850,3
15425861,3
15460742,3
15498389,3
15348066,3
15492512,3
15410427,4
15439466,4
15440172,4
15464511,3
15333421,3
15433847,3
15475603,3
15489765,3
15615551,5
15377105,4
15473961,3
15513370,3
15385565,4
15411729,3
15462114,3
15466349,3
15530135,3
15518505,3
15386434,3
15461626,4
15463962,3
15332214,3
15350318,3
15352395,5
15508070,3
15317033,3
15392124,3
15497953,3
15401367,4
15414320,4
15521313,3
15509571,3
15515268,3
15391481,4
15461056,3
15477786,3
15487558,3
15520390,3
15357148,3
15348973,3
15454102,3
15512023,3
15433245,3
15435583,3
15439157,3
15515164,3
15395409,3
15489912,4
15506659,3
15362293,4
15491424,3
